BEGIN_YEAR,BEGIN_MONTH,BEGIN_DAY,EVENT_ID,MONTH_NAME,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,FLOOD_CAUSE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
2019,03,6,814653,March,Flash Flood,0,0,0,0,1.00K,0.00K,Heavy Rain,RED ROCK CANYON,36.1334,-115.4281,36.1258,-115.4229
2019,03,6,814654,March,Flash Flood,0,0,0,0,1.00K,0.00K,Heavy Rain,BLUE DIAMOND,36.0654,-115.4393,36.0662,-115.4374
2019,03,20,814658,March,Flash Flood,0,0,0,0,10.00K,0.00K,Heavy Rain,DEATH VLY,36.4297,-116.8286,36.4433,-116.8209
2019,03,26,814755,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,POLO,44.89,-99.3,44.89,-98.72
2019,03,25,814759,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ONAKA,45.25,-99.57,45.24,-98.73
2019,03,22,814762,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BOWDLE,45.59,-99.7,45.59,-98.74
2019,03,13,815792,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,PLATTE MUNI ARPT,43.5,-98.78,43.32,-99.05
2019,03,17,815051,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CAMBRIA,44.2364,-94.3163,44.1253,-94.0799
2019,03,14,815678,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,KALONA,41.4722,-91.7249,41.4701,-91.7048
2019,03,15,815676,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,SIGOURNEY,41.3084,-92.21700000000001,41.3091,-92.1997
2019,03,17,815677,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CEDAR RAPIDS,41.9897,-91.6816,41.9714,-91.6709
2019,03,14,815651,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,SHADY BEACH,41.5344,-90.221,41.5715,-90.1851
2019,03,14,813086,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BREDA,42.2011,-95.0874,42.1957,-94.6681
2019,03,16,813043,March,Flood,0,0,0,0,100.00K,0.00K,Ice Jam,COMSTOCK,41.56,-99.26,41.5603,-99.2488
2019,03,13,813044,March,Flood,0,0,0,0,50.00K,0.00K,Ice Jam,BURWELL,41.7829,-99.1547,41.7845,-99.1596
2019,03,13,813045,March,Flood,0,0,0,0,50.00K,0.00K,Ice Jam,BURWELL,41.7829,-99.1547,41.7845,-99.1596
2019,03,14,813082,March,Flood,0,0,0,0,10.00K,0.00K,Heavy Rain / Snow Melt,BOONEVILLE,41.5218,-93.81700000000001,41.8636,-93.8157
2019,03,15,813116,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,FINCHFORD,42.6283,-92.5426,42.6276,-92.1222
2019,03,14,811645,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,JUNCTION,45.03,-90.9214,44.5101,-90.9227
2019,03,14,811648,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WINNEBAGO MISSION,44.3232,-90.8324,44.3257,-90.8431
2019,03,14,811721,March,Flood,0,0,0,0,55.00K,0.00K,Heavy Rain / Snow Melt,BURR OAK,44.0708,-90.9164,44.071000000000005,-91.1514
2019,03,26,814763,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,GREENWAY,45.94,-99.71,45.94,-98.75
2019,03,27,814764,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WINSHIP,45.94,-98.73,45.94,-97.99
2019,03,27,814767,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,MANSFIELD,45.24,-98.72,45.24,-98.0
2019,03,15,813293,March,Flood,0,0,0,0,170.00K,0.00K,Heavy Rain / Snow Melt,TWO RIVERS,44.1748,-87.525,44.2005,-87.6537
2019,03,17,815053,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,KASOTA,44.2683,-94.0043,44.2513,-94.0049
2019,03,14,815652,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,JOSLIN,41.5372,-90.2191,41.5773,-90.1898
2019,03,14,812495,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ROCK IS,41.4826,-90.6053,41.4705,-90.415
2019,03,16,812504,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,FREEPORT,42.28,-89.62,42.3295,-89.6933
2019,03,14,813090,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CUMMING,41.5051,-93.7753,41.4844,-93.3463
2019,03,13,813046,March,Flood,0,0,0,0,15.00K,0.00K,Heavy Rain,LONG PINE,42.5224,-99.7096,42.5302,-99.7097
2019,03,13,813047,March,Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,SPRINGVIEW,42.6994,-99.5714,42.6933,-99.60700000000001
2019,03,16,813048,March,Flood,0,0,0,0,50.00K,0.00K,Ice Jam,NORDEN,42.7854,-100.0355,42.7857,-100.0363
2019,03,14,813083,March,Flood,0,0,0,0,20.00K,0.00K,Heavy Rain / Snow Melt,BOXHOLM,42.1879,-94.1259,42.1913,-93.6995
2019,03,14,814853,March,Flood,0,0,0,0,200.00K,0.00K,Ice Jam,FINCHFORD,42.8999,-92.5473,42.6482,-92.5186
2019,03,14,811889,March,Flood,0,0,0,0,270.00K,0.00K,Heavy Rain / Snow Melt,ARCADIA,44.2472,-91.5294,44.0419,-91.5674
2019,03,13,814228,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,PINE CREEK,44.1341,-91.5568,44.1335,-91.5579
2019,03,14,814245,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,SPARTA,43.9389,-90.8119,43.9425,-90.8033
2019,03,23,813330,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ATHBOY,45.74,-102.0,45.6883,-101.9996
2019,03,27,814772,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,PIERPONT,45.58,-97.97,45.58,-97.39
2019,03,26,814773,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CROCKER,45.15,-97.98,45.15,-97.52
2019,03,25,814774,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WALLACE,45.15,-97.49,45.14,-96.9
2019,03,13,815728,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,LEOVILLE,39.5903,-100.6669,39.5751,-100.6853
2019,03,13,815729,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,REXFORD,39.5634,-100.7199,39.5633,-100.7201
2019,03,15,813294,March,Flood,0,0,0,0,105.00K,0.00K,Heavy Rain / Snow Melt,BANCROFT,44.2917,-89.5631,44.2576,-89.4586
2019,03,15,814858,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ALBERTVILLE,44.9024,-91.6513,44.9053,-91.0336
2019,03,17,815054,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,MINNESOTA FALLS,44.7563,-95.4657,44.5906,-95.1009
2019,03,14,813092,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,PACKARD,42.898,-92.5588,42.5659,-92.5771
2019,03,13,813050,March,Flood,0,0,0,0,250.00K,0.00K,Ice Jam,EWING,42.27,-98.34,42.2699,-98.3386
2019,03,13,813051,March,Flood,0,0,0,0,250.00K,0.00K,Heavy Rain,(ONL)O NEILL ARPT,42.4552,-98.6625,42.4501,-98.6329
2019,03,16,813052,March,Flood,0,0,0,0,100.00K,0.00K,Heavy Rain,ATKINSON,42.5439,-99.0068,42.5353,-99.0052
2019,03,14,813087,March,Flood,0,0,0,0,100.00K,0.00K,Heavy Rain / Snow Melt,WODEN,43.238,-93.9293,43.2441,-93.5099
2019,03,14,813095,March,Flood,0,0,0,0,2.00M,0.00K,Heavy Rain / Snow Melt,ST ANTHONY,42.1781,-93.2033,42.1935,-92.7811
2019,03,9,812521,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,HELM,37.96,-92.11,37.9583,-92.1099
2019,03,14,814246,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,MEDARY,43.8615,-91.2103,43.8616,-91.1989
2019,03,13,814247,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BURTON,42.7225,-90.8137,42.7211,-90.8135
2019,03,13,814249,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ROCKVILLE,42.7381,-90.6433,42.7384,-90.6475
2019,03,24,813843,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BEAR CREEK,45.16,-101.49,45.22,-101.49
2019,03,27,813849,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WENDTE,44.17,-100.78,44.17,-100.72
2019,03,27,815591,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CAPA,44.1,-101.05,44.07,-101.05
2019,03,31,813857,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,REDFIELD,44.9,-98.49,44.95,-98.48
2019,03,24,814775,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,HAZEL,44.79,-97.49,44.79,-96.9
2019,03,22,814777,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,DAHLBERG,45.93,-97.22,45.93,-96.6
2019,03,25,814779,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,GOODWIN,44.97,-96.88,44.97,-96.47
2019,03,13,815730,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,REXFORD,39.5583,-100.7385,39.5582,-100.7388
2019,03,13,815731,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,REXFORD,39.5497,-100.7571,39.5498,-100.7573
2019,03,13,815732,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,REXFORD,39.5426,-100.7758,39.543,-100.7758
2019,03,14,813289,March,Flood,0,0,0,0,55.00K,0.00K,Heavy Rain / Snow Melt,HIGH CLIFF JCT,44.2428,-88.2613,44.2409,-88.0434
2019,03,15,814860,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ROCK FALLS,44.7136,-91.6949,45.1481,-91.7228
2019,03,15,814863,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CLEGHORN,44.6098,-91.6478,44.6349,-90.9839
2019,03,17,814885,March,Flood,0,0,0,0,300.00K,0.00K,Heavy Rain / Snow Melt,ROSEN,45.2073,-96.3784,44.7971,-96.3388
2019,03,14,813094,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CLEAR LAKE LAKE,43.2423,-93.4792,43.2522,-93.0704
2019,03,13,813053,March,Flood,0,0,0,0,250.00K,0.00K,Heavy Rain,STAPLETON,41.3973,-100.5248,41.3777,-100.2667
2019,03,13,813054,March,Flood,0,0,0,0,50.00K,0.00K,Heavy Rain,(LBF)BIRD FLD NORTH,41.3612,-100.5594,41.3559,-100.4193
2019,03,13,813055,March,Flood,0,0,0,0,100.00K,0.00K,Heavy Rain,BRADY,41.02,-100.37,41.1388,-100.538
2019,03,14,813088,March,Flood,0,0,0,0,100.00K,0.00K,Heavy Rain / Snow Melt,ADAZA,42.1825,-94.5871,42.1854,-94.2057
2019,03,9,812522,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ANN,37.03,-92.19,37.0332,-92.1924
2019,03,9,812523,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,ZORA,38.32,-93.1,38.3172,-93.1011
2019,03,14,814250,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ONTARIO,43.725,-90.587,43.7254,-90.5858
2019,03,15,814252,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,LA FARGE,43.5817,-90.6458,43.582,-90.6476
2019,03,14,814253,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,KICKAPOO CENTER,43.5033,-90.6688,43.5028,-90.6697
2019,03,30,813862,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,TULARE,44.64,-98.69,44.64,-98.62
2019,03,27,813883,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,SISSETON ARPT,45.62,-96.91,45.5823,-96.8648
2019,03,23,813892,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,FLORENCE,45.15,-97.21,45.15,-97.16
2019,03,22,814782,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,HILAND,45.3,-97.22,45.3,-97.0
2019,03,27,814783,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,NEWARK,45.93,-97.97,45.93,-97.24
2019,03,25,815428,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BUNKER,44.18,-101.15,44.23,-99.95
2019,03,15,813285,March,Flood,0,0,0,0,1.12M,0.00K,Heavy Rain / Snow Melt,SUAMICO,44.6755,-88.008,44.6742,-88.1714
2019,03,14,813291,March,Flood,0,0,0,0,121.00K,0.00K,Heavy Rain / Snow Melt,ALGOMA,44.675,-87.3761,44.6735,-87.738
2019,03,15,814864,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ARKANSAW,44.6817,-92.13799999999999,44.6091,-92.1316
2019,03,15,814870,March,Flood,0,0,0,0,18.00K,0.00K,Heavy Rain / Snow Melt,EAST FARMINGTON,45.2686,-92.7433,45.2367,-92.2148
2019,03,14,814876,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BELLE PLAINE,44.6426,-93.7369,44.5599,-93.8896
2019,03,18,814986,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,SCENIC,43.85,-102.52,44.48,-102.0
2019,03,18,815422,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,WHITE OWL,44.46,-102.34,44.14,-102.554
2019,03,19,815432,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,MILESVILLE,44.51,-102.0,44.48,-102.0
2019,03,14,813281,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WOOD RIVER,40.7483,-98.7217,40.8875,-98.2824
2019,03,17,813283,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CLARKS,41.3083,-97.8959,41.3083,-97.8764
2019,03,15,813098,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,DAWSON,41.8453,-94.2372,41.8556,-93.8269
2019,03,13,813056,March,Flood,0,0,0,0,15.00K,0.00K,Heavy Rain,(LBF)BIRD FLD NORTH,41.3212,-100.6586,41.3241,-100.6588
2019,03,13,813196,March,Flood,0,0,0,0,25.00K,0.00K,Heavy Rain,BASSETT,42.57,-99.54,42.5741,-99.53200000000001
2019,03,13,813202,March,Flood,0,0,0,0,250.00K,0.00K,Heavy Rain,ERICSON,41.75,-98.75,41.75,-98.28
2019,03,14,813089,March,Flood,0,0,0,0,1.00M,0.00K,Ice Jam,FINCHFORD,42.623999999999995,-92.5453,42.6332,-92.0888
2019,03,14,814255,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,GAYS MILLS,43.455,-90.7647,43.4548,-90.7637
2019,03,14,814522,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,SOLDIERS GROVE,43.3938,-90.7738,43.3933,-90.7747
2019,03,14,814530,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BELL CENTER,43.3195,-90.8497,43.3225,-90.8457
2019,03,22,813894,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,THOMAS,44.8,-97.09,44.8,-97.05
2019,03,27,814029,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,MAPLE LEAF,45.94,-100.94,45.94,-100.87
2019,03,30,814035,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WINSHIP,45.92,-98.72,45.92,-98.53
2019,03,22,814046,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,HILAND,45.29,-97.14,45.27,-97.09
2019,03,27,814066,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WHEATON ARPT,45.78,-96.6,45.7,-96.45
2019,03,22,814072,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ORTONVILLE,45.3,-96.45,45.29,-96.45
2019,03,25,815429,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CAPA,44.16,-101.03,44.16,-100.4
2019,03,22,814785,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BEARDSLEY,45.58,-96.8,45.58,-96.26
2019,03,26,814787,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ROLSBERG,46.01,-96.56,46.02,-96.28
2019,03,6,815658,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SONORA,37.97,-120.4,37.9629,-120.3971
2019,03,6,815660,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SONORA,37.98,-120.38,37.9728,-120.3798
2019,03,6,815661,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,JAMESTOWN,37.95,-120.39,37.9522,-120.3939
2019,03,6,815663,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,SONORA,37.98,-120.39,37.9801,-120.38799999999999
2019,03,15,813297,March,Flood,0,0,0,0,13.00K,0.00K,Heavy Rain / Snow Melt,BERLIN,43.9915,-88.8958,44.239,-88.8965
2019,03,15,813296,March,Flood,0,0,0,0,87.50K,0.00K,Heavy Rain / Snow Melt,NORTHLAND,44.6761,-89.2133,44.247,-89.2216
2019,03,4,813465,March,Flood,0,0,1,0,5.00K,0.00K,Heavy Rain,SCHWEIZER,36.6528,-86.6001,36.69,-86.5881
2019,03,18,814881,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ST CLOUD,45.555,-94.1646,45.4816,-94.1604
2019,03,13,813269,March,Flood,0,0,0,0,2.00M,0.00K,Heavy Rain / Snow Melt,RAVENNA,41.0413,-98.8978,41.0471,-98.9648
2019,03,13,813251,March,Flood,0,0,0,0,2.00M,0.00K,Heavy Rain / Snow Melt,NORTH LOUP,41.5025,-98.751,41.5612,-98.8024
2019,03,13,813271,March,Flood,0,0,0,0,2.00M,0.00K,Heavy Rain / Snow Melt,HAZARD,41.0471,-99.0447,41.0817,-99.1055
2019,03,13,813267,March,Flood,0,0,0,0,3.00M,0.00K,Heavy Rain / Snow Melt,CUSHING,41.2628,-98.3939,41.2583,-98.4271
2019,03,13,813268,March,Flood,0,0,0,0,2.00M,0.00K,Heavy Rain / Snow Melt,RAVENNA,41.0459,-98.7219,41.0497,-98.8233
2019,03,13,813225,March,Flash Flood,0,0,0,0,2.00M,0.00K,Heavy Rain / Snow Melt,NORTH LOUP,41.5109,-98.7533,41.4961,-98.75200000000001
2019,03,19,815507,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,BRIDGER,44.55,-102.0,44.51,-102.0
2019,03,21,815436,March,Flood,0,0,0,0,150.00K,0.00K,Heavy Rain / Snow Melt,(RAP)RAPID CITY ARPT,44.09,-102.97,44.06,-102.74
2019,03,14,815439,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,HAMILL,43.72,-99.88,43.72,-100.23
2019,03,18,815443,March,Flood,0,0,0,0,250.00K,0.00K,Ice Jam,WANBLEE,43.66,-101.74,43.44,-101.64
2019,03,15,813099,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,AUSTINVILLE,42.5654,-92.9994,42.5662,-92.5571
2019,03,13,813204,March,Flood,0,0,0,0,500.00K,0.00K,Heavy Rain,ANSELMO,41.62,-99.86,41.6237,-99.8609
2019,03,13,813205,March,Flood,0,0,0,0,500.00K,0.00K,Heavy Rain,SARGENT,41.63,-99.37,41.6313,-99.3626
2019,03,14,813206,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,BASSETT,42.58,-99.61,42.5648,-99.5988
2019,03,14,813085,March,Flood,0,0,0,0,100.00K,0.00K,Heavy Rain / Snow Melt,WELLSBURG,42.5507,-93.0336,42.5393,-92.5587
2019,03,15,813129,March,Flood,0,0,0,0,200.00K,0.00K,Heavy Rain / Snow Melt,STORY CITY,42.1868,-93.6527,42.1927,-93.2776
2019,03,9,814270,March,Flood,0,0,0,0,20.00K,0.00K,Heavy Rain / Snow Melt,EVANS,41.33,-92.75,41.31,-92.77
2019,03,12,814271,March,Flood,0,0,0,0,200.00K,0.00K,Heavy Rain / Snow Melt,HOPEVILLE,40.9,-94.01,40.9,-93.56
2019,03,1,815402,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,ROBERTS,43.72,-112.4304,43.6177,-112.2715
2019,03,14,814536,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,STEUBEN,43.1884,-90.87100000000001,43.185,-90.8677
2019,03,14,815404,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,VIVIAN,43.74,-100.339,43.58,-100.23
2019,03,20,815421,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,OKATON,43.88,-101.06,43.8,-101.06
2019,03,16,814882,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,SVEADAHL,44.0879,-94.8035,43.9864,-94.8111
2019,03,13,813252,March,Flood,0,0,0,0,2.00M,0.00K,Heavy Rain / Snow Melt,SCOTIA,41.5025,-98.751,41.4517,-98.7226
2019,03,13,813253,March,Flood,0,0,0,0,3.00M,0.00K,Heavy Rain / Snow Melt,COTESFIELD,41.394,-98.6742,41.2714,-98.5702
2019,03,13,813254,March,Flood,0,0,0,0,2.00M,0.00K,Heavy Rain / Snow Melt,PALMER,41.2838,-98.2867,41.2855,-98.2753
2019,03,13,813279,March,Flood,0,0,0,0,2.00M,0.00K,Heavy Rain / Snow Melt,SHELTON,40.8176,-98.7217,40.8088,-98.9973
2019,03,13,813226,March,Flash Flood,0,0,0,0,1.00M,0.00K,Ice Jam,ASHTON,41.2062,-98.9132,41.2052,-98.9519
2019,03,13,813224,March,Flash Flood,0,0,0,0,1.00M,0.00K,Heavy Rain / Snow Melt,DANNEBROG,41.1575,-98.4919,41.1567,-98.652
2019,03,13,813227,March,Flash Flood,0,0,0,0,1.00M,0.00K,Heavy Rain / Snow Melt,RIVERDALE,40.8003,-99.1458,40.7662,-99.1552
2019,03,20,815445,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,WHITE RIVER,43.69,-100.73,43.67,-100.23
2019,03,17,815447,March,Flood,0,0,0,0,500.00K,0.00K,Ice Jam,SLIM BUTTE,43.0,-102.89,43.0,-102.76
2019,03,23,815448,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,LADNER,45.945,-104.046,45.45,-104.04
2019,03,23,815449,March,Flood,0,0,0,0,100.00K,0.00K,Ice Jam,USTA,45.24,-102.37,45.15,-102.37
2019,03,22,815454,March,Flood,0,0,0,0,500.00K,0.00K,Heavy Rain / Snow Melt,SWETT,43.07,-101.9,43.06,-101.23
2019,03,15,813121,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,AREDALE,42.8993,-93.0042,42.8941,-92.5598
2019,03,13,813207,March,Flood,0,0,0,0,250.00K,0.00K,Heavy Rain,NEWPORT,42.6,-99.33,42.5926,-99.3311
2019,03,13,813208,March,Flood,0,0,0,0,3.00M,0.00K,Ice Jam,BUTTE,42.8476,-98.85,42.843,-98.8461
2019,03,14,813091,March,Flood,0,0,0,0,50.00K,0.00K,Heavy Rain / Snow Melt,AUSTINVILLE,42.5752,-92.9772,42.5848,-92.5929
2019,03,12,814871,March,Flash Flood,0,0,0,0,300.00K,0.00K,Ice Jam,OTTUMWA,41.0233,-92.4376,41.0446,-92.4892
2019,03,17,813064,March,Flash Flood,0,0,0,0,200.00K,0.00K,Heavy Rain / Snow Melt,IOWA FALLS,42.5056,-93.2627,42.398,-93.0881
2019,03,24,814239,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,VAUDREUIL,44.3063,-90.8339,44.3043,-90.8307
2019,03,25,814241,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BUTMAN CORNERS,44.0591,-91.2846,44.0636,-91.3066
2019,03,26,814564,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,LA CROSSE,43.808,-91.2575,43.8104,-91.2673
2019,03,17,814883,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,EAST UNION,44.7369,-93.6415,44.7601,-93.9531
2019,03,20,815456,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,KEYAPAHA,43.18,-100.21,43.14,-100.21
2019,03,23,815465,March,Flood,0,0,0,0,250.00K,0.00K,Dam / Levee Break,MISSION,43.24,-100.52,43.14,-100.21
2019,03,22,815473,March,Flood,0,0,0,0,250.00K,0.00K,Heavy Rain / Snow Melt,ST FRANCIS,43.17,-101.09,43.07,-100.99
2019,03,28,815485,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,MOORCROFT,44.28,-105.02,44.27,-104.97
2019,03,13,813265,March,Flood,0,0,0,0,12.00M,0.00K,Heavy Rain / Snow Melt,GENOA,41.4027,-97.7038,41.2649,-98.1977
2019,03,13,813223,March,Flash Flood,0,0,0,0,12.00M,0.00K,Heavy Rain / Snow Melt,BELGRADE,41.4579,-98.1018,41.4693,-98.0568
2019,03,15,813125,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,WODEN,43.2338,-93.9206,43.2465,-93.5189
2019,03,14,811979,March,Flash Flood,0,0,0,0,0.00K,0.00K,Heavy Rain,VALLEY VIEW,35.7665,-90.744,35.7608,-90.7459
2019,03,13,813065,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CUMMING,41.511,-93.7735,41.1746,-93.78399999999999
2019,03,14,813084,March,Flood,0,0,0,0,100.00K,0.00K,Heavy Rain / Snow Melt,LEHIGH,42.3474,-94.0557,42.4489,-94.1748
2019,03,22,815438,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BROCKWAY,47.2577,-105.70200000000001,47.2125,-105.656
2019,03,22,815446,March,Flood,0,0,0,0,0.00K,0.00K,Ice Jam,SIDNEY,47.7445,-104.0433,47.8454,-104.0417
2019,03,17,814884,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,DELANO,45.0296,-93.7764,45.0177,-94.0991
2019,03,15,813131,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,CUMMING,41.5084,-93.7839,41.4855,-93.3335
2019,03,13,813067,March,Flood,0,0,0,0,0.00K,0.00K,Heavy Rain / Snow Melt,BEVINGTON,41.4808,-93.8013,41.1919,-93.8037
2019,03,14,813093,March,Flood,0,0,0,0,1.00M,0.00K,Heavy Rain / Snow Melt,CLARE,42.6181,-94.3958,42.6335,-94.0049
